"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B65G59/108","{the axis of rotation being substantially parallel to the axis of the stack}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G59/12","characterised by de-stacking during transit","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G60/00","Simultaneously or alternatively stacking and de-stacking of articles","","De-stacking from the bottom of the stack by means of reciprocating or oscillating escapement-like mechanismsGeneral arrangementsCentral control devices","B65G2814/03|B65G2814/0301|B65G2814/0302","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G61/00","Use of pick-up or transfer devices or of manipulators for stacking or de-stacking articles not otherwise provided for","","Use of pick-up or transfer devices or of manipulators for stacking or de-stacking articles not otherwise provided forManipulatorsGantry type manipulationDigital computers in general; Data processing equipment in generalDigital computing or data processing equipment or methods","B65G61/00|B25J|B25J9/1615|G06F15/00|G06F17/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G63/00","Transferring or trans-shipping at storage areas, railway yards or harbours {or in opening mining cuts}; Marshalling yard installations","","Transferring of refuse between vehicles or containersDredging, soil shiftingConveyors used in co-operation with coal or like winning apparatus","B65F9/00|E02F|E21C47/00","","","",""
"B65G63/002","{for articles}","","","","","","","This place covers: The articles are palletised or are single pieces moved one at a time like rolls of web material. They can be also carriages or vehicle bodies on special pallets.  Containers in the sense of   are ISO containers or freight/cargo/transport containers 20 and 40 foot. Bulk is dry bulk materials such as corn, sugar, sand, coal, rock, cellulosic materials like wood chips and the like, fertilizer, cement, and the like, seed, rock salt, pharmaceuticals, chemicals, commodities, screws, nuts, bolts and the like, but could be anything, like ball bearings, or widgets. Illustrative example of subject matter classified in this group:"
"B65G63/004","{for containers}","","","","","","","This place covers: Containers in the sense of   are ISO containers or freight/cargo/transport containers 20 and 40 foot. Illustrative example of subject matter classified in this group:"
"B65G63/006","{using slanted guides}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G63/008","{for bulk material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G63/02","with essentially horizontal transit otherwise than by bridge","","","","","","","This place covers: No essential vertical displacement (only limited lift action) - horizontally supported from under and travels horizontally Illustrative example of subject matter classified in this group:"
"B65G63/022","{for articles}","","","","","","","This place covers: The articles are palletised or are single pieces moved one at a time like rolls of web material .They can be also carriages or vehicle bodies on special pallets. Illustrative example of subject matter classified in this group:"
"B65G63/025","{for containers}","","","","","","","This place covers: Containers in the sense of   are ISO containers or freight/cargo/transport containers 20 and 40 foot. Illustrative example of subject matter classified in this group:"
"B65G63/027","{for bulk material}","","","","","","","This place covers: Bulk is dry bulk materials such as corn, sugar, sand, coal, rock, cellulosic materials like wood chips and the like, fertilizer, cement, and the like, seed, rock salt, pharmaceuticals, chemicals, commodities, screws, nuts, bolts and the like, but could be anything, like ball bearings, or widgets. Illustrative example of subject matter classified in this group:"
"B65G63/04","with essentially-horizontal transit by bridges equipped with conveyors","","SkipsCranes","B66B17/26|B66C","","","","This place covers: Load is suspended and travels horizontally"
"B65G63/042","{for articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G63/045","{for containers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G63/047","{for bulk material}","","Piling or unpiling loose materials in bulk, e.g. coal, manure, timber, not otherwise provided forLoading or unloading ships using devices specially adapted for bulk material","B65G65/28|B65G67/606","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G63/065","{for containers}","","Legs, e.g. detachable","B65D90/14","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G63/067","{for bulk material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G65/00","Loading or unloading  (of vehicles B65G67/00)","B65G67/00","Feeding or discharging conveyors by devices incorporated in, or operatively associated with, conveyorsLoading or unloadingLoading or unloading articles or bulk materials - Loading or unloading means - ","B65G47/00|B65G65/00|B65G2814/0217|B65G2814/0235|B65G2814/0314|B65G2814/0343","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G65/02","Loading or unloading machines comprising essentially a conveyor for moving the loads associated with a device for picking-up the loads",""," Suction take-up","B65G53/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G65/04","with pick-up shovels  (constructions of shovels E02F)","E02F","Raking or scraping devices without lifting upRaking or scraping devices without lifting up ","B65G65/10|B65G65/12","","","","This place covers: With lift-up of the material Illustrative example of subject matter classified in this group:"
"B65G65/06","with endless scraping or elevating pick-up conveyors","","For silos For shipsFor fertilizers","B65G65/42|B65G67/606|C05F17/943","","","","This place covers: Illustrative examples of subject matter classified in this group:"
"B65G65/10","Raking or scraping devices","","The carrier or impeller having different forward and return paths or movementUsing reciprocating conveyors","B65G25/02|B65G65/44","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G65/12","operations at positions off-set from the conveyor centreline","","","","","","","This place covers: Illustrative examples of subject matter classified in this group:"
"B65G65/14","with jigging pick-up conveyors, e.g. duck-bills","","","","","","","This place covers: Illustrative examples of subject matter classified in this group:"
"B65G65/16","with rotary pick-up conveyors","","","","","","","This place covers: Illustrative examples of subject matter classified in this group:"
"B65G65/18","Discs","","Rotating armsEmptying bunkers","B65G65/16|B65G65/4836","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G65/20","Paddle wheels","","Using other rotating means","B65G65/48","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G65/22","Screws","","Emptying bunkers","B65G65/46","","","","This place covers: Illustrative examples of subject matter classified in this group:"
"B65G65/23","Devices for tilting and emptying of containers","","Destacking after tiltingLarge containers filling or emptying by tiltingRefuse, garbage","B65G59/08|B65D88/56|B65F","","","","This place covers: Illustrative examples of subject matter classified in this group:"
